ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
-0.762388 -0.710617 0.0383495 1.77597 -0.00651942 0.618961 -0.0249272 -0.0420188 0.508153 0.00274889 -1.41136 -0.0805033 0.850586 -0.43943 -4.36 -15.904 -2.712 -6.048 0.0 0.524 0.12
-0.762005 -0.709466 0.037199 1.77443 -0.00728641 0.621646 -0.0256942 -0.0369137 0.504618 0.000392699 -1.40311 -0.0777544 0.856084 -0.428435 -4.392 -15.904 -2.648 -6.14 -0.008 0.524 0.092
-0.763155 -0.709083 0.0383495 1.77175 -0.00651942 0.622796 -0.0260777 -0.0361283 0.505404 -0.00903208 -1.3984 -0.0789325 0.860404 -0.413119 -4.176 -15.904 -2.444 -6.112 0.008 0.504 0.084
-0.762388 -0.708316 0.0375825 1.7683 -0.00728641 0.625097 -0.0264612 -0.0384845 0.508938 -0.0176715 -1.39369 -0.0785398 0.86276 -0.398197 -4.36 -15.84 -2.548 -6.14 0.0 0.512 0.084
-0.762772 -0.706398 0.0383495 1.76638 -0.0076699 0.626248 -0.0260777 -0.0420188 0.508938 -0.0200277 -1.39173 -0.0777544 0.867472 -0.384452 -4.204 -15.904 -2.412 -6.14 0.008 0.512 0.1
-0.763028 -0.706142 0.0374547 1.76254 -0.00792557 0.628804 -0.028123 -0.043066 0.509723 -0.0161007 -1.4005 -0.0840376 0.878206 -0.360629 -4.14267 -15.9253 -2.34533 -6.14 -0.0133333 0.497333 0.0893333
-0.762772 -0.705631 0.037966 1.76101 -0.0076699 0.630083 -0.0283786 -0.044375 0.510509 -0.0145299 -1.40468 -0.0895354 0.88318 -0.349109 -4.268 -15.904 -2.412 -6.14 -0.008 0.484 0.084
-0.764306 -0.704097 0.0383495 1.75756 -0.0080534 0.631617 -0.0295291 -0.0459458 0.506582 -0.0129591 -1.40272 -0.0969967 0.886322 -0.340077 -4.112 -15.968 -2.344 -6.14 0.016 0.492 0.1
-0.763155 -0.702563 0.0375825 1.75641 -0.00843689 0.632767 -0.0302961 -0.0541925 0.501477 -0.00706858 -1.39762 -0.0981748 0.8875 -0.343219 -4.176 -16.0 -2.312 -6.112 0.016 0.524 0.084
-0.763539 -0.701796 0.037966 1.75219 -0.00882039 0.635068 -0.0302961 -0.0683296 0.497942 -0.00746128 -1.39644 -0.0977821 0.882788 -0.356178 -4.236 -16.032 -2.28 -6.14 0.024 0.524 0.092
-0.764689 -0.701029 0.037966 1.74989 -0.0080534 0.636602 -0.0314466 -0.0746128 0.49755 -0.0141372 -1.39447 -0.101316 0.877682 -0.367174 -4.268 -15.968 -2.312 -6.112 0.036 0.532 0.084
-0.764306 -0.699879 0.037966 1.74682 -0.00882039 0.63852 -0.0325971 -0.0793252 0.502262 -0.0164934 -1.39958 -0.104458 0.87729 -0.366388 -4.268 -16.0 -2.28 -6.172 0.064 0.512 0.084
-0.764689 -0.698728 0.0368155 1.74452 -0.00882039 0.639286 -0.0325971 -0.0895354 0.510509 -0.0109956 -1.41018 -0.103673 0.879646 -0.361283 -4.36 -16.032 -2.244 -6.2 0.072 0.54 0.092
-0.764689 -0.699112 0.037199 1.74107 -0.00843689 0.640437 -0.0329806 -0.0958186 0.516792 -0.011781 -1.41961 -0.102887 0.87729 -0.35932 -4.176 -16.032 -2.412 -6.172 0.072 0.54 0.092
-0.763922 -0.697578 0.037966 1.73838 -0.00920388 0.642738 -0.0337476 -0.100924 0.514828 -0.02474 -1.42746 -0.0985675 0.86708 -0.353429 -4.36 -16.128 -2.344 -6.2 0.072 0.54 0.1
-0.764689 -0.696427 0.0375825 1.73723 -0.00958738 0.643888 -0.0352816 -0.0997456 0.509723 -0.0341648 -1.4361 -0.0895354 0.856477 -0.349109 -4.176 -16.064 -2.144 -6.2 0.064 0.532 0.112
-0.765073 -0.69566 0.0368155 1.73301 -0.00958738 0.646189 -0.0360485 -0.0934624 0.50344 -0.0373064 -1.44081 -0.0820741 0.851764 -0.352644 -4.236 -16.096 -2.28 -6.264 0.064 0.54 0.12
-0.765456 -0.694126 0.037199 1.73033 -0.00997088 0.647723 -0.0360485 -0.0899281 0.494408 -0.0439823 -1.43806 -0.0797179 0.852157 -0.361676 -4.176 -16.096 -2.144 -6.292 0.052 0.56 0.092
-0.766223 -0.693743 0.037199 1.72803 -0.00920388 0.649641 -0.0360485 -0.0899281 0.490481 -0.0537998 -1.43374 -0.0805033 0.852942 -0.367959 -4.112 -16.16 -2.044 -6.324 0.024 0.552 0.072
-0.76584 -0.692976 0.037199 1.72419 -0.00997088 0.651175 -0.037199 -0.0958186 0.492837 -0.0537998 -1.42825 -0.0781471 0.853335 -0.368352 -4.052 -16.128 -2.008 -6.324 0.016 0.552 0.1
-0.767374 -0.691058 0.037199 1.72266 -0.00997088 0.653476 -0.0383495 -0.105636 0.495194 -0.0467312 -1.42589 -0.0746128 0.850586 -0.362854 -4.236 -16.16 -1.844 -6.324 0.0 0.524 0.092
-0.76584 -0.690291 0.037199 1.71883 -0.0107379 0.65501 -0.0391165 -0.11349 0.499121 -0.0380918 -1.42825 -0.0746128 0.851764 -0.351466 -4.176 -16.064 -1.876 -6.324 -0.016 0.524 0.072
-0.767374 -0.688757 0.037966 1.71512 -0.01061 0.657055 -0.0392443 -0.118595 0.514698 -0.0319395 -1.43492 -0.0801106 0.865378 -0.338114 -4.32 -16.0533 -1.74133 -6.33333 0.008 0.517333 0.08
-0.767374 -0.68799 0.037199 1.71461 -0.0111214 0.658078 -0.0395 -0.119381 0.523861 -0.0274889 -1.43963 -0.0824668 0.871399 -0.334187 -4.36 -16.032 -1.808 -6.352 0.008 0.504 0.072
-0.766607 -0.686456 0.037199 1.71039 -0.0107379 0.660379 -0.0406505 -0.124486 0.53682 -0.0192423 -1.44317 -0.0875719 0.874148 -0.331438 -4.176 -16.096 -1.776 -6.324 0.036 0.492 0.092
-0.768524 -0.685689 0.037199 1.70847 -0.0111214 0.662296 -0.040267 -0.125664 0.548601 -0.0113883 -1.44356 -0.0969967 0.874148 -0.333009 -4.392 -16.064 -1.908 -6.352 0.044 0.524 0.092
-0.767374 -0.685306 0.036432 1.70617 -0.0115049 0.66383 -0.041034 -0.127235 0.558418 -0.0019635 -1.44827 -0.102494 0.878075 -0.332616 -4.392 -16.192 -2.008 -6.384 0.052 0.512 0.092
-0.767374 -0.683772 0.0368155 1.7031 -0.0115049 0.664981 -0.041801 -0.132732 0.561952 0.00314159 -1.44945 -0.105636 0.885536 -0.323584 -4.204 -16.256 -2.144 -6.416 0.092 0.484 0.1
-0.768524 -0.682621 0.0375825 1.70118 -0.0118884 0.666131 -0.0421845 -0.13234 0.560382 0.00274889 -1.43963 -0.107992 0.888678 -0.312588 -4.332 -16.32 -2.112 -6.416 0.1 0.472 0.092
-0.768141 -0.681854 0.037199 1.69773 -0.0115049 0.668816 -0.0429515 -0.134303 0.56156 0.0015708 -1.42903 -0.112312 0.884751 -0.303164 -4.3 -16.288 -2.076 -6.384 0.12 0.492 0.084
-0.768908 -0.680704 0.0375825 1.69467 -0.0130388 0.669583 -0.043335 -0.136659 0.564309 -0.000785398 -1.42157 -0.116239 0.881609 -0.295702 -4.36 -16.352 -1.976 -6.384 0.12 0.464 0.084
-0.768524 -0.679553 0.037966 1.69236 -0.0126553 0.6715 -0.0441019 -0.135874 0.562345 -0.00235619 -1.41686 -0.117417 0.880824 -0.29099 -4.3 -16.416 -2.144 -6.416 0.136 0.484 0.1
-0.770058 -0.67917 0.037199 1.68891 -0.0126553 0.673034 -0.0456359 -0.13391 0.558025 0.00274889 -1.41175 -0.122522 0.876112 -0.292168 -4.204 -16.416 -2.176 -6.416 0.128 0.492 0.092
-0.770442 -0.677636 0.036432 1.687 -0.0134223 0.674568 -0.0460194 -0.137837 0.554884 0.00667588 -1.40547 -0.124486 0.867865 -0.304734 -4.268 -16.48 -2.112 -6.504 0.128 0.504 0.084
-0.770442 -0.677253 0.0368155 1.68393 -0.0126553 0.675719 -0.0464029 -0.149226 0.550564 0.00353429 -1.40508 -0.1237 0.858833 -0.322799 -4.144 -16.48 -2.112 -6.536 0.136 0.524 0.084
-0.771209 -0.676102 0.037199 1.68124 -0.0134223 0.677636 -0.0464029 -0.16297 0.54271 -0.00589049 -1.40783 -0.119381 0.847837 -0.332616 -4.112 -16.448 -2.112 -6.536 0.108 0.532 0.084
-0.770825 -0.674952 0.037199 1.67856 -0.0130388 0.679553 -0.0471699 -0.173573 0.529358 -0.00942478 -1.409 -0.110741 0.838413 -0.330653 -4.052 -16.48 -2.044 -6.596 0.12 0.512 0.092
-0.771784 -0.673226 0.037199 1.67357 -0.0128471 0.681087 -0.0485121 -0.178874 0.519737 -0.00608684 -1.40783 -0.0914989 0.830362 -0.316908 -4.144 -16.48 -2.06 -6.658 0.072 0.536 0.058
-0.772104 -0.672651 0.037199 1.67153 -0.0127832 0.683005 -0.0490874 -0.178809 0.520981 -0.00458149 -1.41463 -0.076969 0.819825 -0.312065 -4.14267 -16.5133 -2.05467 -6.67733 0.06 0.546667 0.0573333
-0.772359 -0.671884 0.037199 1.66974 -0.0130388 0.683772 -0.0490874 -0.179856 0.523861 -0.00431969 -1.42589 -0.0644026 0.808567 -0.310232 -4.204 -16.58 -2.076 -6.656 0.036 0.56 0.084
-0.77351 -0.670733 0.037199 1.66705 -0.0134223 0.686073 -0.0502379 -0.186139 0.525039 -0.00746128 -1.44592 -0.0506582 0.80307 -0.310625 -4.112 -16.58 -2.076 -6.78 0.016 0.6 0.084
-0.772743 -0.669583 0.037199 1.66437 -0.0134223 0.686073 -0.0506214 -0.195564 0.525039 -0.00903208 -1.45416 -0.0459458 0.809746 -0.308661 -4.08 -16.58 -2.176 -6.78 0.0 0.6 0.084
-0.77351 -0.668049 0.0368155 1.66168 -0.0126553 0.688374 -0.0506214 -0.201847 0.525824 -0.00903208 -1.45181 -0.0459458 0.814851 -0.310232 -4.176 -16.548 -2.144 -6.872 -0.024 0.592 0.072
-0.773893 -0.666515 0.037199 1.65785 -0.0130388 0.689141 -0.0506214 -0.199884 0.536034 -0.00942478 -1.44749 -0.0400553 0.810924 -0.312196 -4.236 -16.612 -2.008 -6.932 -0.052 0.6 0.084
-0.77466 -0.666131 0.0368155 1.65632 -0.0130388 0.690675 -0.0529223 -0.200277 0.54271 -0.0113883 -1.44788 -0.0290597 0.803462 -0.307483 -4.3 -16.58 -2.008 -6.932 -0.052 0.56 0.072
-0.77466 -0.664597 0.037199 1.65286 -0.0134223 0.693743 -0.0533058 -0.202633 0.556455 -0.0149226 -1.44631 -0.0204204 0.79875 -0.307483 -4.204 -16.644 -1.908 -6.932 -0.092 0.572 0.064
-0.775427 -0.664214 0.037199 1.65095 -0.0134223 0.695277 -0.0533058 -0.206952 0.570199 -0.0109956 -1.44906 -0.0161007 0.799928 -0.316515 -4.3 -16.612 -1.976 -6.932 -0.08 0.524 0.056
-0.775811 -0.663063 0.0375825 1.64788 -0.0138058 0.696811 -0.0533058 -0.212058 0.578053 -0.00392699 -1.45888 -0.0149226 0.807389 -0.325155 -4.3 -16.612 -1.908 -6.932 -0.1 0.512 0.072
-0.776578 -0.661913 0.037199 1.64481 -0.0141893 0.697961 -0.0556068 -0.218341 0.574911 0.0 -1.45809 -0.0149226 0.820741 -0.324762 -4.268 -16.58 -1.944 -6.96 -0.072 0.512 0.072
-0.777345 -0.661529 0.0375825 1.64289 -0.0145728 0.699495 -0.0556068 -0.227765 0.569021 -0.00235619 -1.45377 -0.0227765 0.830951 -0.32594 -4.08 -16.612 -2.076 -6.932 -0.072 0.492 0.056
-0.776194 -0.660379 0.036432 1.63906 -0.0145728 0.701413 -0.0567573 -0.234834 0.56156 -0.0019635 -1.4467 -0.0392699 0.831344 -0.329475 -4.052 -16.676 -2.144 -6.9 -0.052 0.484 0.072
-0.778112 -0.658461 0.0368155 1.63637 -0.0141893 0.702563 -0.0575243 -0.23719 0.552135 -0.000785398 -1.43532 -0.056156 0.825061 -0.329082 -4.052 -16.676 -2.28 -6.9 -0.052 0.436 0.1
-0.778112 -0.658078 0.037199 1.63369 -0.0145728 0.704097 -0.0579078 -0.235227 0.545852 -0.00235619 -1.4361 -0.0663661 0.818385 -0.334187 -4.08 -16.644 -2.344 -6.932 -0.008 0.436 0.1
-0.778495 -0.656544 0.037199 1.63062 -0.0141893 0.705248 -0.0590583 -0.240332 0.543103 -0.00510509 -1.44945 -0.0706858 0.816029 -0.351466 -4.052 -16.708 -2.38 -6.96 -0.016 0.456 0.084
-0.779262 -0.655777 0.036432 1.62794 -0.0153398 0.708316 -0.0582913 -0.24583 0.539569 -0.00549779 -1.45888 -0.0726493 0.814458 -0.373064 -4.02 -16.772 -2.344 -7.024 0.008 0.456 0.064
-0.779262 -0.654626 0.036432 1.62449 -0.0149563 0.709083 -0.0602087 -0.248579 0.539569 -0.0102102 -1.46437 -0.0765763 0.810924 -0.380918 -4.112 -16.772 -2.344 -7.084 0.016 0.472 0.1
-0.779646 -0.653859 0.037199 1.62218 -0.0157233 0.710617 -0.0602087 -0.250935 0.540747 -0.0149226 -1.47105 -0.0793252 0.803855 -0.372671 -3.988 -16.836 -2.344 -7.084 0.016 0.504 0.1
-0.780796 -0.651942 0.037199 1.61873 -0.0157233 0.711767 -0.0609757 -0.253684 0.538783 -0.00549779 -1.47733 -0.0824668 0.796394 -0.362854 -4.052 -16.804 -2.076 -7.112 0.024 0.484 0.084
-0.78118 -0.651558 0.036432 1.6172 -0.0161068 0.713301 -0.0613592 -0.254076 0.53682 -0.0015708 -1.47733 -0.0879646 0.792859 -0.349895 -4.112 -16.804 -2.112 -7.112 0.036 0.492 0.072
-0.781563 -0.650408 0.037199 1.61413 -0.0157233 0.715219 -0.0632767 -0.255254 0.536034 0.0011781 -1.46987 -0.0942478 0.790503 -0.340077 -4.052 -16.836 -1.976 -7.052 0.024 0.484 0.072
-0.78233 -0.64849 0.036432 1.61106 -0.0164903 0.715602 -0.0632767 -0.259181 0.539569 0.00274889 -1.45927 -0.0981748 0.786969 -0.343612 -4.052 -16.836 -1.876 -6.992 0.016 0.472 0.084
-0.783097 -0.648107 0.0368155 1.60838 -0.0161068 0.717903 -0.0644272 -0.263108 0.549386 0.00314159 -1.45574 -0.102494 0.785005 -0.354215 -4.112 -16.836 -1.944 -6.96 0.024 0.504 0.072
-0.782714 -0.646573 0.0368155 1.60531 -0.0164903 0.71867 -0.0648107 -0.267821 0.563916 0.0019635 -1.45299 -0.105636 0.77833 -0.363247 -4.112 -16.804 -1.944 -6.932 0.016 0.512 0.084
-0.783864 -0.645422 0.0375825 1.60224 -0.0161068 0.71982 -0.0655777 -0.267821 0.576482 0.000392699 -1.45259 -0.101316 0.768905 -0.367959 -4.3 -16.836 -1.876 -6.9 0.016 0.54 0.084
-0.784631 -0.643888 0.037199 1.59917 -0.0164903 0.720971 -0.0663447 -0.26625 0.587478 -0.000392699 -1.45809 -0.0899281 0.75516 -0.364817 -4.144 -16.804 -1.976 -6.84 0.016 0.54 0.064
-0.785015 -0.643505 0.037199 1.59649 -0.0172573 0.722888 -0.0674952 -0.271748 0.595332 0.00235619 -1.46398 -0.0789325 0.739845 -0.360498 -4.112 -16.804 -1.976 -6.78 0.024 0.592 0.072
-0.785015 -0.641971 0.0375825 1.59419 -0.0168738 0.723272 -0.0682621 -0.275282 0.599651 0.00353429 -1.46712 -0.0750055 0.724923 -0.353429 -4.236 -16.9 -2.008 -6.72 0.024 0.608 0.072
-0.785782 -0.641587 0.037199 1.59266 -0.0172573 0.725189 -0.0682621 -0.274889 0.60083 0.00589049 -1.47066 -0.0757909 0.708036 -0.348717 -4.204 -16.964 -2.044 -6.688 0.016 0.628 0.064
-0.787316 -0.640437 0.036432 1.5892 -0.0168738 0.72749 -0.0697961 -0.272926 0.595332 0.0102102 -1.46948 -0.0805033 0.697041 -0.351858 -4.112 -16.9 -1.908 -6.596 0.024 0.66 0.084
-0.787316 -0.63967 0.037199 1.58575 -0.0172573 0.728257 -0.0697961 -0.273711 0.583158 0.0125664 -1.46045 -0.0871792 0.697434 -0.361283 -4.144 -16.932 -2.008 -6.568 0.016 0.676 0.064
-0.787316 -0.638903 0.037199 1.5823 -0.0176408 0.729408 -0.0713301 -0.279602 0.573341 0.0106029 -1.45299 -0.0907135 0.702931 -0.373064 -4.3 -16.964 -2.112 -6.536 0.044 0.716 0.064
-0.788466 -0.637753 0.037966 1.58038 -0.0176408 0.730558 -0.0717136 -0.282351 0.566665 0.00863938 -1.45652 -0.0950332 0.704109 -0.380133 -4.204 -16.932 -2.176 -6.444 0.036 0.736 0.064
-0.788466 -0.636602 0.037199 1.57808 -0.0172573 0.732476 -0.0724806 -0.285885 0.559203 0.00746128 -1.46202 -0.0973894 0.701361 -0.38406 -4.236 -16.996 -2.144 -6.324 0.036 0.696 0.084
-0.79 -0.635452 0.0368155 1.57501 -0.0180243 0.733243 -0.0732476 -0.291775 0.552135 0.00942478 -1.45652 -0.0934624 0.699004 -0.38406 -4.3 -16.996 -2.176 -6.292 0.024 0.736 0.072
-0.789233 -0.634301 0.0368155 1.57156 -0.0180243 0.73401 -0.0728641 -0.297666 0.544281 0.00824668 -1.44513 -0.0875719 0.697826 -0.377777 -4.236 -16.996 -2.076 -6.264 0.016 0.716 0.044
-0.790767 -0.633151 0.037199 1.56926 -0.0184078 0.736311 -0.0743981 -0.296881 0.537998 0.00235619 -1.43806 -0.0883573 0.68958 -0.36953 -4.332 -17.06 -2.076 -6.292 0.036 0.728 0.064
-0.790256 -0.631617 0.0370712 1.5653 -0.0187913 0.737078 -0.0754207 -0.292823 0.538129 0.00327249 -1.44225 -0.0883573 0.678715 -0.366257 -4.27867 -17.0493 -2.1 -6.27333 0.0133333 0.730667 0.0506667
-0.791534 -0.63085 0.0368155 1.56351 -0.0187913 0.738612 -0.075932 -0.293346 0.541532 0.00667588 -1.44356 -0.0883573 0.676621 -0.368352 -4.236 -17.028 -2.076 -6.292 0.008 0.736 0.064
-0.792301 -0.630083 0.0375825 1.56044 -0.0184078 0.739379 -0.076699 -0.296881 0.550564 0.00392699 -1.44395 -0.0891427 0.677406 -0.378562 -4.332 -16.964 -2.112 -6.232 0.008 0.776 0.072
-0.792301 -0.628932 0.0368155 1.55776 -0.0187913 0.741296 -0.0770825 -0.30552 0.558811 -0.00274889 -1.44749 -0.0903208 0.686831 -0.384845 -4.3 -16.996 -1.976 -6.232 -0.008 0.764 0.072
-0.794219 -0.627654 0.0375825 1.55418 -0.0193026 0.743469 -0.0781052 -0.310494 0.563654 -0.00968658 -1.45704 -0.091368 0.701622 -0.382358 -4.31067 -17.0387 -1.95333 -6.24267 -0.0386667 0.776 0.084
-0.794219 -0.627398 0.0375825 1.55239 -0.0195583 0.744748 -0.0786165 -0.312588 0.563916 -0.0133518 -1.45888 -0.0918916 0.706858 -0.380525 -4.332 -17.06 -1.908 -6.2 -0.044 0.776 0.084
-0.795369 -0.625864 0.0368155 1.55047 -0.0195583 0.746282 -0.079 -0.317694 0.556847 -0.0113883 -1.45456 -0.0942478 0.709607 -0.379347 -4.268 -17.06 -1.976 -6.14 -0.052 0.764 0.064
-0.795753 -0.624458 0.0366877 1.54676 -0.0199418 0.748199 -0.0801505 -0.325548 0.545852 -0.010472 -1.43793 -0.095295 0.716152 -0.375289 -4.31067 -17.06 -2.05467 -6.10133 -0.0413333 0.757333 0.0813333
-0.79652 -0.62318 0.036432 1.54472 -0.0199418 0.748199 -0.0809175 -0.328689 0.541925 -0.011781 -1.42668 -0.096604 0.722174 -0.371886 -4.332 -17.06 -2.076 -6.08 -0.036 0.744 0.1
-0.796903 -0.622029 0.036432 1.54242 -0.0207087 0.7505 -0.081301 -0.333009 0.540747 -0.0137445 -1.409 -0.104065 0.728064 -0.36953 -4.176 -17.124 -2.176 -6.048 -0.016 0.736 0.084
-0.79767 -0.622029 0.0365599 1.53871 -0.0207087 0.751778 -0.0829628 -0.342172 0.543496 -0.0150535 -1.3895 -0.112312 0.727017 -0.368483 -4.28933 -17.092 -2.144 -6.02933 -0.0106667 0.734667 0.0893333
-0.798437 -0.620495 0.0368155 1.53743 -0.0207087 0.752801 -0.0832185 -0.343219 0.541925 -0.0153153 -1.38191 -0.115454 0.726493 -0.36953 -4.268 -17.092 -2.144 -6.048 0.0 0.716 0.1
-0.798437 -0.620495 0.0368155 1.53513 -0.0214757 0.752801 -0.082835 -0.342041 0.5325 -0.0125664 -1.3768 -0.118202 0.722566 -0.374635 -4.392 -17.06 -2.076 -5.988 0.0 0.736 0.084
-0.800354 -0.618961 0.037199 1.53206 -0.0218592 0.754335 -0.0843689 -0.341256 0.52229 -0.00628319 -1.37052 -0.121344 0.709607 -0.375028 -4.424 -16.996 -2.112 -6.02 0.016 0.736 0.084
-0.799587 -0.617427 0.0360485 1.53015 -0.0218592 0.756253 -0.0859029 -0.342041 0.515614 -0.00235619 -1.36581 -0.130376 0.689972 -0.376991 -4.456 -16.996 -2.008 -6.08 0.008 0.736 0.084
-0.800354 -0.617044 0.037199 1.52708 -0.0222427 0.75702 -0.0866699 -0.346753 0.515221 -0.00628319 -1.35678 -0.139015 0.675835 -0.389557 -4.488 -16.9 -2.008 -6.112 0.016 0.756 0.064
-0.801888 -0.615126 0.036432 1.52478 -0.0218592 0.75817 -0.0874369 -0.347539 0.517185 -0.0109956 -1.34657 -0.14255 0.667981 -0.410371 -4.424 -16.836 -1.976 -6.2 0.016 0.784 0.1
-0.803231 -0.614168 0.0375825 1.52037 -0.022818 0.759896 -0.0885874 -0.355196 0.524842 -0.00647953 -1.33341 -0.137445 0.658753 -0.435896 -4.472 -16.804 -2.094 -6.308 0.008 0.81 0.088
-0.803167 -0.613976 0.0374547 1.51851 -0.0232654 0.761238 -0.0889709 -0.361938 0.526479 -0.0015708 -1.32981 -0.134172 0.653713 -0.44375 -4.51867 -16.804 -2.05333 -6.364 0.0106667 0.82 0.0866667
-0.803422 -0.613209 0.037199 1.51672 -0.0230097 0.762772 -0.0889709 -0.370315 0.527788 0.00549779 -1.32614 -0.133125 0.648739 -0.446892 -4.58 -16.804 -2.008 -6.444 0.016 0.812 0.092
-0.80534 -0.611675 0.0368155 1.51442 -0.0226262 0.763539 -0.0908884 -0.375028 0.526609 0.0145299 -1.323 -0.134696 0.642848 -0.440608 -4.488 -16.74 -1.844 -6.476 0.008 0.804 0.072
-0.804956 -0.610524 0.0368155 1.51251 -0.0233932 0.765073 -0.0916554 -0.378169 0.527002 0.0168861 -1.32065 -0.135088 0.64167 -0.432754 -4.456 -16.74 -2.176 -6.568 0.008 0.784 0.092
-0.805723 -0.609374 0.0383495 1.50982 -0.0233932 0.765073 -0.0920388 -0.384452 0.530144 0.0145299 -1.31083 -0.131161 0.644419 -0.436289 -4.456 -16.772 -2.008 -6.628 -0.008 0.756 0.072
-0.807257 -0.60899 0.0375825 1.50714 -0.0241602 0.768141 -0.0931893 -0.38406 0.534463 0.015708 -1.29512 -0.125664 0.646775 -0.442572 -4.516 -16.772 -1.976 -6.656 0.0 0.776 0.1
-0.807257 -0.607073 0.037199 1.50484 -0.0241602 0.769675 -0.0939563 -0.383667 0.540747 0.0263108 -1.28413 -0.121344 0.652666 -0.44964 -4.612 -16.804 -2.044 -6.688 0.0 0.756 0.092
-0.808791 -0.606306 0.0368155 1.50253 -0.0237767 0.770442 -0.0951068 -0.384452 0.547423 0.0349502 -1.28216 -0.119773 0.667981 -0.451604 -4.488 -16.772 -1.976 -6.78 0.008 0.728 0.084
-0.809431 -0.604644 0.0378382 1.49844 -0.0239045 0.772487 -0.096513 -0.38851 0.553444 0.029976 -1.2819 -0.110218 0.682249 -0.451604 -4.548 -16.8253 -1.98667 -6.86 -0.00533333 0.689333 0.0813333
-0.810709 -0.603621 0.0375825 1.49717 -0.0241602 0.77351 -0.0970243 -0.390343 0.555277 0.0255254 -1.28295 -0.103673 0.685653 -0.453175 -4.548 -16.804 -1.944 -6.9 0.0 0.676 0.1
-0.810325 -0.602854 0.0375825 1.49525 -0.0249272 0.77466 -0.0974078 -0.389557 0.558418 0.02474 -1.28687 -0.0942478 0.691543 -0.460636 -4.58 -16.804 -1.876 -6.992 0.0 0.66 0.12
-0.809942 -0.600937 0.0375825 1.49295 -0.0253107 0.776194 -0.0981748 -0.390343 0.559203 0.0239546 -1.2857 -0.0942478 0.700575 -0.463385 -4.424 -16.9 -1.908 -7.052 0.0 0.628 0.092
-0.812626 -0.600937 0.0375825 1.49026 -0.0253107 0.776578 -0.0993253 -0.382882 0.559596 0.0215984 -1.27981 -0.10328 0.70568 -0.455924 -4.644 -16.9 -1.908 -7.176 0.024 0.628 0.084
-0.812626 -0.599786 0.0375825 1.48796 -0.0249272 0.777728 -0.100476 -0.375813 0.560382 0.0161007 -1.27313 -0.113097 0.708429 -0.444928 -4.488 -16.932 -1.908 -7.296 -0.008 0.592 0.064
-0.81416 -0.598253 0.0375825 1.48566 -0.0256942 0.779262 -0.100092 -0.378562 0.558418 0.011781 -1.26803 -0.115846 0.707251 -0.441394 -4.768 -16.996 -1.908 -7.388 0.008 0.6 0.1
-0.813777 -0.597486 0.0375825 1.48336 -0.0253107 0.780029 -0.101626 -0.386416 0.556847 0.00589049 -1.26292 -0.112312 0.700968 -0.438252 -4.612 -16.996 -1.876 -7.508 0.0 0.58 0.1
-0.815694 -0.596719 0.037199 1.48067 -0.0260777 0.780796 -0.10316 -0.39427 0.556062 0.0 -1.25821 -0.106421 0.690365 -0.43354 -4.58 -16.964 -1.908 -7.6 -0.008 0.6 0.1
-0.816078 -0.595185 0.037199 1.47761 -0.0264612 0.78233 -0.10316 -0.398982 0.553706 -0.00235619 -1.25389 -0.101709 0.674657 -0.434325 -4.644 -16.996 -1.876 -7.724 -0.016 0.608 0.1
-0.816078 -0.595185 0.0368155 1.47569 -0.0264612 0.784248 -0.104694 -0.405658 0.550957 -0.00274889 -1.25546 -0.100924 0.656593 -0.439038 -4.58 -17.028 -1.808 -7.812 -0.008 0.6 0.084
-0.817612 -0.592884 0.037199 1.47339 -0.0268447 0.785398 -0.105461 -0.409978 0.546637 -0.00628319 -1.26213 -0.102102 0.642063 -0.438252 -4.644 -17.06 -1.708 -7.844 -0.016 0.572 0.084
-0.818379 -0.593267 0.0375825 1.4707 -0.0268447 0.786549 -0.106228 -0.412727 0.541925 -0.0102102 -1.26645 -0.107207 0.63578 -0.436289 -4.58 -17.06 -1.708 -7.904 -0.024 0.532 0.084
-0.819529 -0.591733 0.0368155 1.4684 -0.0272282 0.787699 -0.106995 -0.416261 0.539961 -0.0121737 -1.26645 -0.110741 0.634209 -0.436289 -4.516 -17.188 -1.844 -7.936 0.0 0.512 0.1
-0.82068 -0.590583 0.037966 1.46534 -0.0272282 0.789233 -0.108146 -0.41469 0.534856 -0.0106029 -1.26528 -0.111527 0.636565 -0.440216 -4.488 -17.156 -1.74 -7.996 -0.008 0.492 0.12
-0.821447 -0.589304 0.0374547 1.4624 -0.028123 0.791023 -0.108273 -0.418879 0.527133 -0.00366519 -1.26829 -0.117679 0.642063 -0.44519 -4.50667 -17.156 -1.65333 -8.09733 0.0 0.466667 0.0853333
-0.822214 -0.588282 0.037199 1.46112 -0.0283786 0.792301 -0.109296 -0.421759 0.523468 0.0 -1.27195 -0.122129 0.643634 -0.444928 -4.424 -17.156 -1.608 -8.116 0.0 0.472 0.072
-0.822981 -0.587131 0.037199 1.45843 -0.0276117 0.793835 -0.111214 -0.42922 0.523075 -0.0011781 -1.27588 -0.128413 0.646383 -0.43943 -4.516 -17.156 -1.708 -8.208 0.016 0.456 0.064
