ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
0.817228 -0.567573 -0.417626 1.46016 0.498544 0.65175 0.978871 -0.214806 -0.667392 0.188692 1.43983 0.212843 -0.933249 -0.61693 3.192 -18.84 -4.24 -7.63 0.354 0.134 -0.046
0.817228 -0.568915 -0.417051 1.46284 0.498736 0.649833 0.977913 -0.222857 -0.66052 0.178089 1.44965 0.211665 -0.921272 -0.617519 3.084 -18.84 -4.256 -7.616 0.382 0.124 -0.036
0.816845 -0.570066 -0.415901 1.46514 0.498736 0.647532 0.977146 -0.230122 -0.6562 0.17102 1.45456 0.21245 -0.911651 -0.618697 3.194 -18.808 -4.29 -7.616 0.404 0.128 -0.046
0.815886 -0.571408 -0.416092 1.46802 0.499311 0.645806 0.976187 -0.228747 -0.655611 0.171806 1.44926 0.209309 -0.909884 -0.61693 3.178 -18.808 -4.324 -7.616 0.422 0.134 -0.056
0.815886 -0.57275 -0.416476 1.47109 0.499502 0.644272 0.974845 -0.225802 -0.655022 0.178874 1.43865 0.203025 -0.913811 -0.612611 3.038 -18.824 -4.274 -7.662 0.45 0.138 -0.046
0.815503 -0.574476 -0.416284 1.47396 0.499694 0.642354 0.973503 -0.228158 -0.653844 0.184765 1.43296 0.197528 -0.91813 -0.610647 3.038 -18.808 -4.224 -7.722 0.454 0.142 -0.04
0.814927 -0.575371 -0.416092 1.4762 0.500333 0.640693 0.972672 -0.231823 -0.654891 0.183914 1.4327 0.193862 -0.920356 -0.609731 3.06267 -18.8133 -4.224 -7.752 0.434667 0.145333 -0.0506667
0.814927 -0.575626 -0.416092 1.47799 0.500845 0.63967 0.97216 -0.234441 -0.657771 0.178678 1.43374 0.191244 -0.921665 -0.607898 3.02 -18.856 -4.224 -7.752 0.424 0.132 -0.064
0.813393 -0.577927 -0.415709 1.48298 0.501036 0.636219 0.970051 -0.240135 -0.660716 0.151582 1.44356 0.188692 -0.924217 -0.600044 2.96 -18.792 -4.172 -7.83 0.464 0.144 -0.044
0.81301 -0.579653 -0.415325 1.48566 0.501228 0.634685 0.969284 -0.240332 -0.658556 0.139212 1.45358 0.188692 -0.927752 -0.59651 2.974 -18.808 -4.138 -7.89 0.454 0.168 -0.054
0.81301 -0.580995 -0.414942 1.48834 0.501228 0.633342 0.96775 -0.240332 -0.657967 0.134499 1.4632 0.188103 -0.932464 -0.593368 2.974 -18.808 -4.106 -7.934 0.44 0.192 -0.064
0.811859 -0.58157 -0.41475 1.49122 0.501803 0.631617 0.966216 -0.241117 -0.660324 0.133518 1.46752 0.18555 -0.934427 -0.593172 3.006 -18.792 -4.19 -7.98 0.426 0.172 -0.046
0.811092 -0.582721 -0.414175 1.49391 0.502379 0.629891 0.965066 -0.244259 -0.661502 0.133714 1.46712 0.182998 -0.932857 -0.598277 3.052 -18.808 -4.222 -7.996 0.408 0.158 -0.028
0.811092 -0.584063 -0.4136 1.49697 0.50257 0.628165 0.964299 -0.252113 -0.658753 0.137445 1.46653 0.182212 -0.931482 -0.606131 2.928 -18.84 -4.138 -7.996 0.4 0.168 -0.028
0.810901 -0.585022 -0.4136 1.49966 0.502954 0.626631 0.96334 -0.258985 -0.654629 0.144513 1.46968 0.182212 -0.930108 -0.611432 2.898 -18.856 -4.038 -7.996 0.396 0.178 -0.046
0.810709 -0.586364 -0.413024 1.50215 0.503146 0.624905 0.961998 -0.258003 -0.648543 0.149815 1.47419 0.182605 -0.925199 -0.611236 2.99 -18.872 -3.92 -8.012 0.396 0.168 -0.064
0.809942 -0.587323 -0.412449 1.50503 0.503913 0.62318 0.960655 -0.250149 -0.639118 0.151778 1.47537 0.182998 -0.917149 -0.607113 2.974 -18.904 -3.836 -8.088 0.392 0.128 -0.064
0.809367 -0.588665 -0.412641 1.5079 0.504488 0.621837 0.959121 -0.242492 -0.630086 0.155312 1.47301 0.18339 -0.90792 -0.603382 2.944 -18.904 -3.82 -8.164 0.392 0.11 -0.054
0.808983 -0.590007 -0.412449 1.51078 0.504488 0.620303 0.958546 -0.239743 -0.625177 0.161792 1.46928 0.184765 -0.896728 -0.603971 3.006 -18.888 -3.77 -8.164 0.4 0.116 -0.04
0.808791 -0.59135 -0.411874 1.51327 0.50468 0.617811 0.957588 -0.238957 -0.624588 0.166308 1.46771 0.184765 -0.882395 -0.606327 3.084 -18.904 -3.72 -8.208 0.414 0.124 -0.04
0.808791 -0.592692 -0.411299 1.51576 0.505255 0.615893 0.956054 -0.233852 -0.627337 0.16729 1.46732 0.182409 -0.870614 -0.607113 3.054 -18.92 -3.686 -8.284 0.432 0.124 -0.054
0.808024 -0.593842 -0.411107 1.51845 0.50583 0.614743 0.954903 -0.222268 -0.636369 0.169253 1.46359 0.181427 -0.868061 -0.610451 2.96 -18.952 -3.72 -8.33 0.454 0.12 -0.064
0.807449 -0.594801 -0.411107 1.52133 0.50583 0.613209 0.953369 -0.212843 -0.650113 0.175733 1.45397 0.180445 -0.870614 -0.616734 2.912 -18.968 -3.686 -8.376 0.474 0.124 -0.054
0.807066 -0.59576 -0.410915 1.52459 0.506214 0.611291 0.952602 -0.211665 -0.659145 0.183587 1.44101 0.175929 -0.870418 -0.621446 2.912 -18.984 -3.636 -8.392 0.474 0.124 -0.026
0.806874 -0.597294 -0.410148 1.52765 0.506214 0.609757 0.951452 -0.212647 -0.657771 0.18555 1.43276 0.170824 -0.866883 -0.623017 2.944 -19.016 -3.67 -8.406 0.488 0.124 -0.012
0.807066 -0.598636 -0.409381 1.53072 0.506214 0.608415 0.950109 -0.208916 -0.651291 0.181623 1.43276 0.16729 -0.862564 -0.620661 2.96 -19.0 -3.702 -8.406 0.52 0.128 -0.026
0.806682 -0.599595 -0.409381 1.53321 0.506597 0.607073 0.949342 -0.199295 -0.646775 0.179463 1.43905 0.163952 -0.858047 -0.615949 2.976 -18.952 -3.72 -8.376 0.538 0.124 -0.05
0.805532 -0.600937 -0.409573 1.53551 0.507364 0.605539 0.948384 -0.189674 -0.642848 0.180445 1.44847 0.159436 -0.852746 -0.609665 3.1 -18.968 -3.704 -8.376 0.552 0.124 -0.054
0.804765 -0.602663 -0.408806 1.53858 0.508131 0.603621 0.947425 -0.18555 -0.638136 0.180642 1.45377 0.156294 -0.845481 -0.601811 3.178 -19.0 -3.736 -8.346 0.56 0.118 -0.03
0.804956 -0.603621 -0.408231 1.54127 0.508323 0.602087 0.946658 -0.186925 -0.637154 0.180642 1.45279 0.160418 -0.837627 -0.591994 3.178 -19.0 -3.702 -8.254 0.56 0.118 -0.012
0.805148 -0.60458 -0.408231 1.54395 0.508323 0.600937 0.945891 -0.190852 -0.640296 0.182605 1.44945 0.169646 -0.831344 -0.579035 3.192 -19.016 -3.67 -8.194 0.556 0.118 -0.026
0.804956 -0.605539 -0.407464 1.54683 0.508323 0.599786 0.944549 -0.191834 -0.641278 0.183587 1.44572 0.175536 -0.822116 -0.564112 3.162 -19.0 -3.636 -8.164 0.556 0.104 -0.04
0.804189 -0.606881 -0.407272 1.54951 0.509282 0.598061 0.943206 -0.187317 -0.636565 0.182605 1.44297 0.174358 -0.805819 -0.55076 3.194 -19.0 -3.584 -8.118 0.556 0.114 -0.036
0.803614 -0.608415 -0.407272 1.55181 0.509665 0.596719 0.942248 -0.179463 -0.629693 0.182409 1.43983 0.172199 -0.788736 -0.54271 3.146 -19.0 -3.584 -8.058 0.548 0.128 -0.04
0.803614 -0.609566 -0.406697 1.5545 0.510049 0.595376 0.941097 -0.173573 -0.626355 0.182016 1.43335 0.175144 -0.776366 -0.540354 3.084 -19.0 -3.552 -7.952 0.548 0.132 -0.036
0.803422 -0.610908 -0.406313 1.55757 0.511007 0.593459 0.940138 -0.170628 -0.623999 0.180249 1.42452 0.180642 -0.767138 -0.541336 3.1 -19.0 -3.536 -7.86 0.548 0.124 -0.028
0.802847 -0.612442 -0.405738 1.56044 0.511391 0.591733 0.93918 -0.166504 -0.619286 0.178874 1.41725 0.189281 -0.76164 -0.543692 3.038 -19.0 -3.502 -7.798 0.53 0.116 -0.046
0.802464 -0.613784 -0.405354 1.56332 0.511966 0.590007 0.937838 -0.163559 -0.616734 0.181034 1.41627 0.201651 -0.761247 -0.545066 3.07 -19.032 -3.452 -7.722 0.52 0.116 -0.06
0.802464 -0.614743 -0.405163 1.56639 0.51235 0.588857 0.936687 -0.163756 -0.619679 0.184961 1.42275 0.21461 -0.765174 -0.545655 3.148 -19.032 -3.486 -7.6 0.516 0.124 -0.042
0.801697 -0.615893 -0.404587 1.56926 0.51235 0.587706 0.935537 -0.163166 -0.625766 0.185354 1.43374 0.227569 -0.769887 -0.548404 3.022 -19.032 -3.452 -7.494 0.494 0.124 -0.032
0.80093 -0.617427 -0.404396 1.57214 0.512541 0.585789 0.934578 -0.163559 -0.632246 0.18182 1.44631 0.238368 -0.770672 -0.553706 2.974 -19.016 -3.384 -7.45 0.47 0.116 -0.032
0.80093 -0.618578 -0.404012 1.5754 0.5135 0.584063 0.933811 -0.170824 -0.638136 0.176518 1.45711 0.243277 -0.770279 -0.559007 3.13 -18.968 -3.402 -7.374 0.456 0.124 -0.028
0.800354 -0.619536 -0.403245 1.57808 0.514459 0.582529 0.93266 -0.18398 -0.643634 0.173377 1.46496 0.244652 -0.775973 -0.560774 3.162 -18.904 -3.436 -7.296 0.442 0.128 -0.036
0.799779 -0.62107 -0.403245 1.58077 0.514267 0.580803 0.93151 -0.197724 -0.648543 0.1775 1.4736 0.247989 -0.786773 -0.558418 3.084 -18.824 -3.452 -7.234 0.442 0.128 -0.044
0.799779 -0.622413 -0.403053 1.58384 0.514651 0.579269 0.930551 -0.207345 -0.653451 0.184569 1.4846 0.249953 -0.797965 -0.553706 3.006 -18.792 -3.436 -7.174 0.442 0.124 -0.04
0.799396 -0.623563 -0.402095 1.58652 0.515993 0.577736 0.929784 -0.211468 -0.659145 0.189085 1.49501 0.246222 -0.810138 -0.548601 3.022 -18.76 -3.47 -7.128 0.422 0.124 -0.036
0.799012 -0.624905 -0.401136 1.58901 0.516376 0.575818 0.928442 -0.211076 -0.662287 0.194779 1.50247 0.24367 -0.824275 -0.543888 3.022 -18.696 -3.486 -7.082 0.418 0.128 -0.036
0.799012 -0.626439 -0.400944 1.59246 0.516376 0.574476 0.9271 -0.206756 -0.661502 0.204793 1.50443 0.248382 -0.839198 -0.541336 3.038 -18.664 -3.486 -7.006 0.424 0.114 -0.036
0.799012 -0.627782 -0.400944 1.59553 0.516952 0.57275 0.926333 -0.200277 -0.662287 0.216574 1.50188 0.255058 -0.851175 -0.542317 3.1 -18.632 -3.536 -6.93 0.428 0.118 -0.046
0.79882 -0.628357 -0.400752 1.59802 0.51791 0.570449 0.925374 -0.190263 -0.667392 0.225409 1.50227 0.258985 -0.85628 -0.541532 3.116 -18.6 -3.536 -6.9 0.422 0.132 -0.05
0.798245 -0.629699 -0.400369 1.60109 0.518486 0.56834 0.924607 -0.173377 -0.670337 0.228355 1.50679 0.263697 -0.859815 -0.537801 3.132 -18.6 -3.52 -6.87 0.422 0.132 -0.054
0.798054 -0.631233 -0.39941 1.60359 0.518869 0.566231 0.923648 -0.155509 -0.667588 0.226784 1.5117 0.269392 -0.869632 -0.537212 3.224 -18.584 -3.57 -6.824 0.422 0.128 -0.046
0.79767 -0.632575 -0.398835 1.60646 0.519252 0.564313 0.922306 -0.14471 -0.664054 0.225802 1.51484 0.270962 -0.885144 -0.538979 3.254 -18.52 -3.602 -6.824 0.418 0.128 -0.028
0.797095 -0.633918 -0.399027 1.60934 0.520019 0.562396 0.921347 -0.142157 -0.663072 0.228355 1.51405 0.272337 -0.904582 -0.538783 3.13 -18.424 -3.552 -6.824 0.414 0.128 -0.028
0.796711 -0.634876 -0.399027 1.6126 0.52117 0.56067 0.920964 -0.143139 -0.664643 0.230711 1.5117 0.279405 -0.925592 -0.53466 3.146 -18.36 -3.604 -6.808 0.408 0.12 -0.028
0.797095 -0.636219 -0.398643 1.61624 0.52117 0.558753 0.92058 -0.143139 -0.667196 0.227962 1.51228 0.288045 -0.944441 -0.52445 3.224 -18.294 -3.72 -6.808 0.408 0.11 -0.032
0.797287 -0.637561 -0.39826 1.61892 0.521553 0.556452 0.919813 -0.139997 -0.667981 0.223642 1.51896 0.293739 -0.961327 -0.506975 3.208 -18.26 -3.72 -6.84 0.39 0.114 -0.036
0.796711 -0.638903 -0.397685 1.6218 0.522704 0.554342 0.918854 -0.132732 -0.667196 0.221286 1.52956 0.297077 -0.978213 -0.485965 3.098 -18.244 -3.72 -6.84 0.376 0.124 -0.05
0.795944 -0.640245 -0.397493 1.62487 0.523087 0.552425 0.917896 -0.125467 -0.666803 0.218733 1.54134 0.301789 -0.996474 -0.469079 3.13 -18.212 -3.736 -6.808 0.368 0.128 -0.06
0.795753 -0.641204 -0.397493 1.62736 0.523471 0.550891 0.917129 -0.123111 -0.666607 0.214414 1.55254 0.309054 -1.01316 -0.460047 3.146 -18.18 -3.754 -6.808 0.346 0.124 -0.046
0.795561 -0.642546 -0.396726 1.63005 0.524046 0.54859 0.916554 -0.126842 -0.66425 0.208523 1.55803 0.314552 -1.02475 -0.454942 3.084 -18.1 -3.754 -6.794 0.332 0.124 -0.032
0.795561 -0.64408 -0.395959 1.63331 0.525005 0.545905 0.915403 -0.131554 -0.658753 0.204007 1.55352 0.316908 -1.03417 -0.448266 3.084 -18.052 -3.736 -6.794 0.34 0.132 -0.036
0.795944 -0.645039 -0.395575 1.63676 0.525772 0.543796 0.914061 -0.132143 -0.654629 0.203418 1.53977 0.318675 -1.04517 -0.441983 2.958 -18.036 -3.72 -6.778 0.34 0.138 -0.054
0.795944 -0.646381 -0.395384 1.64002 0.526155 0.541687 0.913294 -0.127038 -0.654629 0.204793 1.5274 0.318479 -1.05832 -0.441197 2.88 -17.988 -3.67 -6.764 0.326 0.134 -0.05
0.795753 -0.647723 -0.395 1.64289 0.526539 0.539769 0.912527 -0.115846 -0.656593 0.207345 1.52681 0.313178 -1.07344 -0.445321 2.958 -17.94 -3.652 -6.794 0.32 0.12 -0.032
0.794986 -0.64849 -0.39385 1.64577 0.526922 0.537277 0.911376 -0.102691 -0.658949 0.213039 1.53486 0.30552 -1.08817 -0.451408 3.098 -17.924 -3.652 -6.824 0.326 0.116 -0.036
0.794794 -0.649833 -0.393274 1.64865 0.527498 0.534976 0.910801 -0.0960149 -0.657575 0.221482 1.54115 0.300415 -1.10113 -0.459065 3.036 -17.892 -3.636 -6.87 0.336 0.124 -0.054
0.795177 -0.651558 -0.393466 1.65191 0.528456 0.533442 0.910226 -0.0968003 -0.650899 0.231692 1.54115 0.300022 -1.11291 -0.464759 2.866 -17.828 -3.62 -6.9 0.344 0.128 -0.064
0.794602 -0.652709 -0.393083 1.65421 0.529415 0.531333 0.909651 -0.0973894 -0.646383 0.241117 1.54115 0.304145 -1.119 -0.46201 2.866 -17.78 -3.586 -6.962 0.368 0.124 -0.06
0.794027 -0.653668 -0.392316 1.65708 0.529607 0.528648 0.908692 -0.0981748 -0.647757 0.247204 1.54429 0.309643 -1.11782 -0.451408 2.912 -17.78 -3.602 -7.054 0.392 0.124 -0.05
0.793835 -0.654626 -0.391549 1.66092 0.529415 0.526347 0.907158 -0.104654 -0.648739 0.251327 1.54547 0.312196 -1.11664 -0.439823 2.928 -17.764 -3.602 -7.114 0.4 0.128 -0.054
0.793643 -0.65616 -0.391165 1.66379 0.529415 0.524238 0.906391 -0.113686 -0.645205 0.25172 1.54586 0.307091 -1.11919 -0.433932 2.928 -17.748 -3.568 -7.16 0.404 0.124 -0.064
0.793835 -0.657503 -0.390782 1.66648 0.530182 0.52232 0.905816 -0.119773 -0.640492 0.245241 1.54743 0.292954 -1.12214 -0.434522 2.928 -17.78 -3.568 -7.176 0.418 0.124 -0.06
0.793068 -0.657886 -0.390206 1.66935 0.531141 0.520211 0.904857 -0.118988 -0.638136 0.236208 1.54625 0.277638 -1.12292 -0.43727 2.944 -17.764 -3.62 -7.176 0.428 0.128 -0.056
0.792493 -0.659228 -0.389823 1.67223 0.531524 0.51791 0.903706 -0.11565 -0.636762 0.230711 1.54193 0.27057 -1.12116 -0.442572 2.912 -17.748 -3.604 -7.19 0.424 0.12 -0.06
0.793068 -0.660954 -0.389439 1.67549 0.531908 0.515993 0.902748 -0.11781 -0.632638 0.227962 1.53526 0.27057 -1.11801 -0.452782 2.896 -17.764 -3.57 -7.234 0.438 0.116 -0.054
0.793068 -0.662104 -0.388864 1.67894 0.532675 0.514075 0.901981 -0.120362 -0.626551 0.227176 1.53054 0.27273 -1.11448 -0.462992 2.912 -17.732 -3.704 -7.296 0.452 0.116 -0.036
0.792493 -0.663063 -0.388289 1.68124 0.533442 0.51235 0.901597 -0.116632 -0.622035 0.229925 1.53644 0.275675 -1.10879 -0.466919 2.818 -17.716 -3.686 -7.328 0.446 0.12 -0.036
0.792493 -0.664022 -0.387714 1.68431 0.534017 0.510432 0.90083 -0.110348 -0.619679 0.232871 1.54979 0.279209 -1.0972 -0.463778 2.802 -17.732 -3.584 -7.312 0.454 0.138 -0.044
0.792685 -0.665236 -0.38733 1.68763 0.534337 0.508387 0.900191 -0.105636 -0.618108 0.234703 1.55797 0.282612 -1.08359 -0.456578 2.83333 -17.7533 -3.596 -7.30667 0.462667 0.145333 -0.0533333
0.792685 -0.666515 -0.38733 1.68968 0.534592 0.506597 0.900447 -0.101709 -0.616538 0.236798 1.56059 0.285492 -1.07207 -0.448462 2.772 -17.796 -3.62 -7.328 0.452 0.132 -0.072
0.792301 -0.667857 -0.387522 1.69275 0.535551 0.504488 0.898529 -0.0860011 -0.618894 0.23503 1.55744 0.290794 -1.06814 -0.430987 2.772 -17.796 -3.568 -7.372 0.456 0.124 -0.054
0.792045 -0.668304 -0.386947 1.69556 0.535998 0.503018 0.89789 -0.0755291 -0.622297 0.2241 1.54815 0.293739 -1.06814 -0.422282 2.82533 -17.828 -3.46267 -7.39867 0.457333 0.126667 -0.0413333
0.792301 -0.668816 -0.38618 1.69658 0.53651 0.501995 0.897379 -0.0687223 -0.624392 0.211272 1.53977 0.296095 -1.06579 -0.417046 2.804 -17.828 -3.42 -7.42 0.468 0.132 -0.036
0.792301 -0.670733 -0.38618 1.70099 0.537852 0.498736 0.896037 -0.0575304 -0.616538 0.199687 1.52603 0.307091 -1.04458 -0.412923 2.974 -17.844 -3.452 -7.418 0.428 0.12 -0.05
0.792301 -0.671884 -0.385413 1.70368 0.538619 0.497585 0.895461 -0.0492837 -0.609862 0.199098 1.5115 0.31573 -1.02907 -0.412138 2.928 -17.844 -3.368 -7.404 0.438 0.124 -0.064
0.792301 -0.672842 -0.385221 1.70655 0.539194 0.495668 0.894694 -0.0426079 -0.605149 0.200473 1.49324 0.322406 -1.01159 -0.41253 2.726 -17.876 -3.3 -7.42 0.438 0.138 -0.06
0.791918 -0.673801 -0.385029 1.70943 0.539386 0.493558 0.893736 -0.0402517 -0.603775 0.202633 1.47635 0.324369 -0.990387 -0.411549 2.648 -17.924 -3.3 -7.374 0.418 0.144 -0.042
0.791151 -0.675335 -0.384262 1.71211 0.540345 0.492024 0.893352 -0.0408407 -0.601811 0.199295 1.46418 0.321424 -0.968592 -0.407622 2.664 -17.94 -3.234 -7.296 0.412 0.13 -0.036
0.791151 -0.676677 -0.384262 1.71461 0.541303 0.490299 0.892585 -0.0461421 -0.596314 0.194386 1.45534 0.321031 -0.949154 -0.403302 2.648 -17.94 -3.134 -7.234 0.418 0.116 -0.058
0.791342 -0.677636 -0.383687 1.71787 0.541879 0.488573 0.891626 -0.0549779 -0.590619 0.194386 1.44906 0.326726 -0.932071 -0.400946 2.586 -17.924 -3.134 -7.174 0.418 0.124 -0.072
0.791534 -0.678786 -0.382728 1.72055 0.542262 0.487231 0.890859 -0.0598866 -0.586889 0.195564 1.4471 0.332223 -0.916756 -0.398197 2.57 -17.876 -3.2 -7.144 0.404 0.132 -0.058
0.791342 -0.679937 -0.381961 1.72304 0.542646 0.485697 0.889709 -0.0577268 -0.584729 0.198902 1.44906 0.330653 -0.903012 -0.394466 2.57 -17.876 -3.116 -7.114 0.41 0.128 -0.036
0.790959 -0.681279 -0.381386 1.72573 0.543029 0.484163 0.88875 -0.0518363 -0.583551 0.209898 1.45358 0.32221 -0.890838 -0.39643 2.446 -17.86 -3.05 -7.068 0.428 0.128 -0.042
0.790384 -0.682621 -0.380811 1.72841 0.543796 0.48282 0.888367 -0.048302 -0.582962 0.224428 1.45711 0.311999 -0.878861 -0.404087 2.306 -17.86 -3.066 -7.052 0.446 0.132 -0.05
0.790575 -0.683964 -0.380427 1.73167 0.544947 0.481095 0.887983 -0.0504618 -0.583747 0.237387 1.45534 0.304342 -0.865705 -0.408996 2.244 -17.86 -2.998 -7.052 0.464 0.128 -0.044
0.790959 -0.684731 -0.380427 1.73436 0.545522 0.479561 0.887024 -0.0539961 -0.587478 0.250738 1.45436 0.304342 -0.853728 -0.40664 2.15 -17.828 -2.948 -7.038 0.478 0.124 -0.036
0.791151 -0.685498 -0.379852 1.73685 0.545905 0.477835 0.885874 -0.0526217 -0.590619 0.258985 1.45966 0.313963 -0.84391 -0.40016 2.04 -17.796 -2.966 -6.962 0.492 0.124 -0.032
0.790959 -0.686648 -0.37966 1.74011 0.546289 0.475918 0.885682 -0.0469275 -0.58846 0.258003 1.46379 0.327118 -0.834682 -0.397019 2.04 -17.764 -2.95 -6.854 0.492 0.128 -0.05
0.790767 -0.687799 -0.379468 1.74299 0.547056 0.474384 0.884915 -0.0406444 -0.58414 0.25172 1.463 0.338703 -0.826828 -0.39643 2.102 -17.764 -2.966 -6.764 0.498 0.128 -0.064
0.790575 -0.688757 -0.379085 1.74567 0.547631 0.472658 0.883956 -0.0375028 -0.582373 0.240921 1.46064 0.34695 -0.82349 -0.393092 2.164 -17.764 -2.948 -6.704 0.498 0.128 -0.05
0.790192 -0.689908 -0.378893 1.74874 0.548015 0.471124 0.883573 -0.0382882 -0.582765 0.229336 1.46045 0.35068 -0.826828 -0.386023 2.258 -17.764 -2.898 -6.688 0.498 0.124 -0.04
0.790384 -0.69125 -0.378126 1.75142 0.548782 0.46959 0.882806 -0.0418225 -0.583747 0.220501 1.4632 0.348717 -0.833504 -0.37758 2.382 -17.748 -3.016 -6.672 0.508 0.13 -0.05
0.790384 -0.692592 -0.377551 1.75468 0.549549 0.467864 0.882231 -0.0457494 -0.5863 0.216377 1.46339 0.340863 -0.837823 -0.370315 2.414 -17.716 -3.05 -6.656 0.502 0.138 -0.06
0.790511 -0.693487 -0.377104 1.75756 0.550188 0.466458 0.881655 -0.0466003 -0.588918 0.216901 1.46097 0.33458 -0.838936 -0.364687 2.48267 -17.7 -3.01733 -6.64667 0.490667 0.132 -0.0546667
0.790767 -0.693743 -0.376592 1.75909 0.550699 0.46518 0.880888 -0.0455531 -0.590227 0.218733 1.45888 0.332223 -0.839198 -0.359712 2.648 -17.7 -3.084 -6.628 0.48 0.132 -0.036
0.79 -0.694893 -0.376209 1.76178 0.551466 0.463646 0.879738 -0.0447677 -0.591012 0.219126 1.46084 0.338114 -0.839591 -0.353429 2.492 -17.636 -2.848 -6.656 0.48 0.116 -0.044
0.789808 -0.696619 -0.37525 1.76561 0.552617 0.461345 0.879354 -0.0441786 -0.58846 0.22482 1.46477 0.350877 -0.84391 -0.356374 2.538 -17.54 -2.832 -6.626 0.452 0.132 -0.036
0.789808 -0.697961 -0.374867 1.76868 0.553384 0.459811 0.879163 -0.0426079 -0.584533 0.234638 1.46418 0.356767 -0.847052 -0.359516 2.6 -17.524 -2.816 -6.656 0.432 0.128 -0.05
0.790192 -0.699303 -0.374483 1.77156 0.554342 0.458277 0.878396 -0.0400553 -0.580998 0.244259 1.463 0.361283 -0.849408 -0.356178 2.632 -17.476 -2.848 -6.672 0.422 0.124 -0.056
0.790384 -0.70007 -0.373908 1.77443 0.554918 0.456359 0.877245 -0.0351466 -0.580606 0.248775 1.46595 0.368352 -0.849015 -0.347146 2.616 -17.444 -2.848 -6.688 0.418 0.128 -0.06
0.790192 -0.701029 -0.373716 1.77673 0.555493 0.455017 0.87667 -0.028667 -0.582962 0.248971 1.47144 0.376598 -0.846463 -0.340666 2.552 -17.476 -2.9 -6.718 0.414 0.128 -0.05
0.789872 -0.70218 -0.373269 1.77916 0.556324 0.454058 0.876287 -0.0256563 -0.584074 0.248448 1.47249 0.380787 -0.84391 -0.33903 2.64667 -17.4867 -2.984 -6.748 0.42 0.124 -0.0333333
0.789617 -0.702947 -0.37199 1.78172 0.556835 0.453291 0.87552 -0.0259181 -0.583551 0.248186 1.46987 0.382096 -0.841554 -0.338507 2.836 -17.444 -2.984 -6.748 0.412 0.124 -0.028
0.789808 -0.704481 -0.372182 1.78536 0.55741 0.450607 0.874944 -0.0276853 -0.583158 0.259574 1.46182 0.388772 -0.830362 -0.336936 2.756 -17.396 -2.898 -6.718 0.396 0.124 -0.046
0.790192 -0.705823 -0.371415 1.78805 0.558753 0.449073 0.874177 -0.0251327 -0.584925 0.270177 1.46202 0.393092 -0.823294 -0.332616 2.724 -17.38 -2.932 -6.704 0.39 0.128 -0.06
0.790192 -0.706782 -0.37084 1.79131 0.559711 0.447539 0.873602 -0.0190459 -0.587478 0.274693 1.46359 0.395644 -0.817403 -0.327511 2.772 -17.364 -2.898 -6.704 0.372 0.132 -0.05
0.789808 -0.70774 -0.370456 1.79399 0.559903 0.445621 0.873602 -0.0129591 -0.588852 0.274497 1.46732 0.398786 -0.810727 -0.324958 2.71 -17.3 -2.88 -6.688 0.364 0.132 -0.04
0.789489 -0.708827 -0.369945 1.79616 0.560542 0.444343 0.873602 -0.00994838 -0.586954 0.272402 1.47118 0.401077 -0.805949 -0.321882 2.59467 -17.252 -2.88 -6.708 0.362667 0.129333 -0.0413333
0.79 -0.709083 -0.369689 1.79744 0.56182 0.44332 0.872835 -0.00863938 -0.583551 0.268999 1.4738 0.401338 -0.80307 -0.316908 2.616 -17.252 -2.88 -6.748 0.368 0.124 -0.036
0.789617 -0.710808 -0.369114 1.80166 0.562396 0.441403 0.872068 -0.0133518 -0.570984 0.263697 1.46437 0.398197 -0.791092 -0.297273 2.664 -17.156 -2.864 -6.84 0.372 0.128 -0.05
0.789808 -0.712151 -0.368539 1.80473 0.562587 0.440444 0.871301 -0.00981748 -0.564505 0.262323 1.4524 0.397019 -0.783827 -0.287848 2.616 -17.092 -2.948 -6.856 0.382 0.124 -0.06
0.79 -0.712918 -0.367964 1.8076 0.563163 0.439294 0.870726 -0.00176715 -0.56372 0.262716 1.44121 0.392699 -0.777544 -0.28294 2.506 -17.06 -3.066 -6.872 0.392 0.124 -0.06
0.79 -0.713685 -0.367772 1.81048 0.564121 0.437568 0.869959 0.00510509 -0.566272 0.265857 1.43217 0.384649 -0.767138 -0.28294 2.522 -17.012 -3.016 -6.84 0.414 0.132 -0.05
0.790575 -0.715027 -0.367197 1.81317 0.56508 0.436418 0.869192 0.00726493 -0.565487 0.265857 1.42707 0.376795 -0.753786 -0.289027 2.632 -17.012 -2.95 -6.794 0.446 0.132 -0.05
0.790384 -0.716561 -0.366621 1.81566 0.565847 0.435459 0.869 0.0109956 -0.562345 0.261341 1.42668 0.37169 -0.74122 -0.300611 2.726 -17.028 -2.95 -6.764 0.456 0.124 -0.05
0.79 -0.71752 -0.366621 1.81815 0.566422 0.434117 0.868425 0.0174751 -0.562149 0.258789 1.42942 0.370708 -0.728653 -0.308072 2.788 -17.012 -2.848 -6.718 0.46 0.124 -0.05
