ang_s0 ang_s1 ang_e0 ang_e1 ang_w0 ang_w1 ang_w2 vel_s0 vel_s1 vel_e0 vel_e1 vel_w0 vel_w1 vel_w2 torq_s0 torq_s1 torq_e0 torq_e1 torq_w0 torq_w1 torq_w2
-0.835253 -0.0452524 -0.00958738 1.78747 -0.0107379 -0.00882039 0.00268447 0.112312 -0.194386 0.0541925 -0.975072 0.0015708 1.01002 -0.0946405 -0.28 -2.016 -0.064 2.268 0.18 0.648 -0.056
-0.833719 -0.0464029 -0.00958738 1.7867 -0.0111214 -0.00690291 0.00345146 0.115454 -0.184569 0.0557633 -0.982926 -0.00510509 1.01984 -0.0954259 -0.308 -2.048 0.032 2.268 0.172 0.636 -0.056
-0.832952 -0.0464029 -0.00958738 1.78517 -0.0111214 -0.00460194 0.00230097 0.117417 -0.17318 0.0498728 -0.985282 -0.00863938 1.02887 -0.0911062 -0.092 -2.08 0.032 2.268 0.172 0.628 -0.036
-0.834486 -0.0467864 -0.00843689 1.78249 -0.0111214 -0.00306796 0.00230097 0.124093 -0.168861 0.0455531 -0.977821 -0.00824668 1.03673 -0.076969 -0.152 -2.108 0.1 2.236 0.18 0.636 -0.036
-0.834102 -0.0464029 -0.0080534 1.78018 -0.0107379 -0.00115049 0.00306796 0.129591 -0.16729 0.0506582 -0.97193 -0.00785398 1.04694 -0.0636173 -0.092 -2.108 0.2 2.296 0.172 0.608 -0.064
-0.833335 -0.0479369 -0.00843689 1.7798 -0.0111214 0.00153398 0.00306796 0.125664 -0.164541 0.0647953 -0.973894 -0.00746128 1.05558 -0.0553706 -0.184 -2.172 0.332 2.328 0.188 0.608 -0.044
-0.832952 -0.0475534 -0.00843689 1.77673 -0.0107379 0.00306796 0.00306796 0.118988 -0.160614 0.0793252 -0.97193 -0.00471239 1.05989 -0.0439823 -0.124 -2.172 0.4 2.328 0.188 0.588 -0.056
-0.832185 -0.0487039 -0.00843689 1.77443 -0.0107379 0.00536893 0.00191748 0.119773 -0.159829 0.0879646 -0.964076 -0.0015708 1.06225 -0.0318086 0.028 -2.204 0.364 2.296 0.18 0.608 -0.036
-0.832185 -0.0487039 -0.0080534 1.7729 -0.0103544 0.00728641 0.00230097 0.126842 -0.163756 0.08875 -0.958578 -0.000392699 1.06264 -0.0270962 -0.092 -2.236 0.468 2.268 0.18 0.6 -0.056
-0.832185 -0.0483204 -0.0076699 1.77098 -0.0111214 0.00958738 0.00153398 0.137052 -0.166112 0.0863938 -0.952688 0.00274889 1.06264 -0.0314159 -0.092 -2.236 0.432 2.268 0.172 0.62 -0.064
-0.832185 -0.0490874 -0.0076699 1.76945 -0.0107379 0.0111214 0.00191748 0.137837 -0.164541 0.0863938 -0.948761 0.00471239 1.065 -0.0392699 -0.152 -2.268 0.432 2.268 0.164 0.62 -0.064
-0.832185 -0.0490874 -0.00728641 1.76753 -0.0115049 0.0134223 0.00268447 0.130376 -0.163756 0.0911062 -0.950332 0.00274889 1.06893 -0.0463385 -0.092 -2.3 0.432 2.268 0.188 0.608 -0.028
-0.831801 -0.0490874 -0.0076699 1.76715 -0.0107379 0.0161068 0.00153398 0.122522 -0.162577 0.0950332 -0.956222 -0.0015708 1.0701 -0.0475166 -0.216 -2.392 0.232 2.236 0.188 0.6 -0.056
-0.831801 -0.0506214 -0.00728641 1.76369 -0.0111214 0.0176408 0.00153398 0.117417 -0.15865 0.0879646 -0.9574 -0.00392699 1.07168 -0.0459458 -0.34 -2.392 0.332 2.268 0.188 0.6 -0.044
-0.831034 -0.0502379 -0.0080534 1.76178 -0.0111214 0.0199418 0.00230097 0.117417 -0.155902 0.076969 -0.953081 -0.00392699 1.07089 -0.0447677 -0.248 -2.364 0.064 2.208 0.188 0.6 -0.044
-0.831418 -0.0510049 -0.00728641 1.75871 -0.0107379 0.0218592 0.00191748 0.122915 -0.15865 0.0718639 -0.956615 -0.00235619 1.06343 -0.040448 -0.436 -2.392 0.132 2.236 0.18 0.6 -0.044
-0.831034 -0.0510049 -0.00690291 1.75833 -0.0107379 0.0237767 0.00115049 0.13234 -0.16297 0.0667588 -0.969181 0.00314159 1.0595 -0.0322013 -0.436 -2.392 0.032 2.148 0.188 0.6 -0.064
-0.831418 -0.0513884 -0.00651942 1.75564 -0.0111214 0.0253107 0.00115049 0.129591 -0.164934 0.0608684 -0.976643 0.00824668 1.05911 -0.0314159 -0.34 -2.488 -0.1 2.176 0.2 0.62 -0.064
-0.831034 -0.0517719 -0.00651942 1.75449 -0.0111214 0.0276117 0.00230097 0.114275 -0.16297 0.0585122 -0.977428 0.00785398 1.05636 -0.0412334 -0.34 -2.52 -0.032 2.176 0.172 0.6 -0.044
-0.830267 -0.0521553 -0.00690291 1.75334 -0.0103544 0.0299126 0.00115049 0.0958186 -0.162185 0.0573341 -0.981355 0.00314159 1.05165 -0.048302 -0.496 -2.584 -0.064 2.148 0.18 0.58 -0.044
-0.830651 -0.0525388 -0.00728641 1.75066 -0.0107379 0.0314466 0.00191748 0.0871792 -0.164148 0.0577268 -0.981748 -0.00314159 1.05008 -0.0451604 -0.464 -2.644 -0.3 2.12 0.18 0.6 -0.056
-0.829884 -0.0521553 -0.00651942 1.74912 -0.0107379 0.0333641 0.00191748 0.0863938 -0.16729 0.0589049 -0.975465 -0.00235619 1.04811 -0.0412334 -0.404 -2.644 -0.264 2.088 0.172 0.608 -0.056
-0.830267 -0.0529223 -0.00613592 1.74682 -0.0107379 0.0352816 0.00076699 0.0911062 -0.169646 0.0577268 -0.974286 0.0 1.04105 -0.0357356 -0.404 -2.708 -0.264 1.968 0.216 0.6 -0.044
-0.829884 -0.0529223 -0.00651942 1.74529 -0.0111214 0.037199 0.00076699 0.0993529 -0.168075 0.0573341 -0.98057 0.0011781 1.03005 -0.036521 -0.404 -2.772 -0.364 2.0 0.28 0.608 -0.036
-0.829117 -0.0536893 -0.00613592 1.7426 -0.0107379 0.0398835 0.00076699 0.104851 -0.164148 0.0620465 -0.988424 0.0015708 1.02023 -0.0435896 -0.372 -2.836 -0.332 1.968 0.364 0.608 -0.044
-0.830267 -0.0536893 -0.00575243 1.74145 -0.00997088 0.0414175 0.000383495 0.106421 -0.160221 0.0671515 -0.995885 0.0019635 1.01827 -0.0510509 -0.308 -2.896 -0.4 1.848 0.436 0.608 -0.044
-0.8295 -0.0536893 -0.00575243 1.73953 -0.00997088 0.043335 0.00076699 0.104458 -0.157865 0.069115 -0.999812 0.011781 1.0222 -0.0526217 -0.092 -2.928 -0.364 1.848 0.456 0.6 -0.028
-0.828733 -0.0540728 -0.00575243 1.73838 -0.00920388 0.0452524 0.00153398 0.100138 -0.150796 0.0671515 -0.997848 0.028667 1.03201 -0.052229 -0.06 -2.928 -0.468 1.848 0.472 0.588 -0.028
-0.827583 -0.0540728 -0.00575243 1.73532 -0.0080534 0.0475534 0.00153398 0.103673 -0.141372 0.0671515 -0.990387 0.0502655 1.03947 -0.0424115 0.0 -2.992 -0.5 1.82 0.472 0.588 -0.036
-0.827583 -0.0540728 -0.00498544 1.73263 -0.00843689 0.0487039 0.00115049 0.115061 -0.133518 0.0663661 -0.982533 0.0785398 1.03751 -0.0282743 0.124 -2.992 -0.432 1.82 0.464 0.588 -0.028
-0.827583 -0.0548398 -0.00575243 1.73148 -0.00728641 0.0506214 0.00076699 0.131947 -0.127235 0.0722566 -0.981355 0.108778 1.02926 -0.0200277 -0.028 -2.96 -0.468 1.76 0.444 0.6 -0.036
-0.827583 -0.0556068 -0.00498544 1.72918 -0.00728641 0.0529223 0.00153398 0.14255 -0.121344 0.0789325 -0.987245 0.137052 1.01788 -0.0164934 0.0 -3.056 -0.432 1.728 0.38 0.608 -0.016
-0.827583 -0.0552233 -0.00498544 1.72726 -0.00536893 0.0540728 0.00076699 0.142157 -0.122129 0.0793252 -0.995492 0.169253 1.0061 -0.00824668 -0.028 -3.088 -0.5 1.672 0.336 0.58 -0.036
-0.82835 -0.0552233 -0.00421845 1.72534 -0.00460194 0.0563738 0.00076699 0.133518 -0.126449 0.0777544 -1.00727 0.206167 0.997063 0.00235619 -0.216 -3.12 -0.4 1.672 0.272 0.6 -0.028
-0.827583 -0.0548398 -0.00498544 1.72419 -0.00421845 0.0590583 0.00153398 0.119381 -0.124878 0.0832522 -1.01631 0.249364 0.991565 0.00706858 -0.28 -3.12 -0.568 1.672 0.216 0.588 -0.036
-0.827583 -0.0563738 -0.00460194 1.72151 -0.00268447 0.0602087 0.00191748 0.103673 -0.117417 0.0879646 -1.01434 0.292954 0.991958 0.0106029 -0.436 -3.152 -0.4 1.672 0.144 0.588 -0.036
-0.826816 -0.0556068 -0.00421845 1.71998 -0.00191748 0.0621262 0.00115049 0.0938551 -0.113883 0.084823 -1.0112 0.334972 0.993921 0.0172788 -0.404 -3.12 -0.432 1.672 0.164 0.588 -0.072
-0.826816 -0.0567573 -0.00421845 1.71806 -0.00115049 0.0632767 0.00153398 0.0938551 -0.115454 0.0824668 -1.01316 0.373457 0.989602 0.0223838 -0.404 -3.18 -0.4 1.64 0.152 0.62 -0.044
-0.825665 -0.0571408 -0.00421845 1.71652 -0.00076699 0.0659612 0.00153398 0.0977821 -0.115846 0.0801106 -1.0112 0.405658 0.977428 0.0231692 -0.56 -3.308 -0.432 1.612 0.18 0.628 -0.056
-0.826432 -0.0567573 -0.00460194 1.71384 0.00076699 0.0674952 0.00115049 0.106029 -0.118202 0.0801106 -1.00845 0.428042 0.962505 0.0212058 -0.496 -3.372 -0.532 1.552 0.152 0.636 -0.044
-0.825665 -0.0567573 -0.00421845 1.71231 0.00076699 0.0686456 0.00115049 0.113097 -0.119773 0.0785398 -1.0057 0.442965 0.952688 0.0180642 -0.62 -3.372 -0.532 1.552 0.172 0.668 -0.064
-0.824898 -0.0567573 -0.00268447 1.71039 0.00153398 0.0713301 0.0 0.111527 -0.119381 0.0718639 -1.00295 0.451211 0.944441 0.0102102 -0.592 -3.464 -0.532 1.58 0.152 0.656 -0.064
-0.825282 -0.0579078 -0.00306796 1.70847 0.00345146 0.0724806 0.0 0.114668 -0.117024 0.0687223 -0.998241 0.450033 0.937373 -0.00510509 -0.62 -3.464 -0.468 1.58 0.172 0.656 -0.044
-0.824898 -0.0579078 -0.00306796 1.70579 0.00306796 0.0736311 0.00076699 0.125271 -0.110741 0.0722566 -0.994707 0.450033 0.935409 -0.0270962 -0.496 -3.496 -0.432 1.492 0.164 0.648 -0.064
-0.825282 -0.0582913 -0.00345146 1.70425 0.00498544 0.0755486 0.000383495 0.13391 -0.104458 0.0753982 -0.997456 0.45396 0.929911 -0.0451604 -0.496 -3.496 -0.432 1.492 0.172 0.628 -0.072
-0.824131 -0.0582913 -0.00306796 1.70157 0.00498544 0.0786165 0.0 0.134696 -0.10328 0.0750055 -1.00374 0.455924 0.917738 -0.0510509 -0.404 -3.432 -0.4 1.492 0.152 0.636 -0.072
-0.824131 -0.0582913 -0.00268447 1.70042 0.00613592 0.0801505 -0.00076699 0.13391 -0.105243 0.0734347 -1.01199 0.452389 0.910276 -0.0545852 -0.34 -3.464 -0.5 1.432 0.172 0.62 -0.064
-0.824515 -0.0590583 -0.00306796 1.69927 0.00613592 0.081301 0.00076699 0.138623 -0.104851 0.0695077 -1.02023 0.444535 0.91224 -0.060083 -0.308 -3.404 -0.532 1.4 0.172 0.608 -0.044
-0.823364 -0.0586748 -0.00345146 1.69697 0.00613592 0.083602 0.0 0.139408 -0.104065 0.0612611 -1.02141 0.435111 0.918523 -0.0612611 -0.308 -3.464 -0.568 1.4 0.164 0.6 -0.064
-0.822597 -0.0582913 -0.00345146 1.69543 0.0076699 0.0847524 -0.000383495 0.137837 -0.10328 0.0537998 -1.01552 0.419403 0.920487 -0.0569414 -0.152 -3.432 -0.468 1.4 0.164 0.588 -0.064
-0.822597 -0.0594418 -0.00306796 1.69275 0.0076699 0.0859029 0.000383495 0.143728 -0.0962113 0.0467312 -1.00649 0.399768 0.921665 -0.0565487 -0.124 -3.464 -0.532 1.432 0.164 0.588 -0.056
-0.822597 -0.0598253 -0.00268447 1.69083 0.00882039 0.0882039 -0.000383495 0.147655 -0.0875719 0.0388772 -0.998634 0.378955 0.917738 -0.0557633 -0.152 -3.464 -0.5 1.432 0.172 0.56 -0.044
-0.822214 -0.0594418 -0.00230097 1.68968 0.00882039 0.0897379 -0.000383495 0.144906 -0.0879646 0.0341648 -0.996278 0.36089 0.911847 -0.0545852 -0.28 -3.592 -0.568 1.372 0.144 0.552 -0.072
-0.822981 -0.0598253 -0.00230097 1.687 0.00920388 0.0912719 -0.00076699 0.140979 -0.100924 0.0412334 -0.992351 0.34479 0.903601 -0.0553706 -0.372 -3.496 -0.532 1.312 0.164 0.6 -0.056
-0.822981 -0.0590583 -0.00230097 1.68623 0.00997088 0.0924223 -0.000383495 0.137052 -0.104458 0.0455531 -0.988031 0.328689 0.89182 -0.0573341 -0.436 -3.496 -0.432 1.312 0.172 0.58 -0.056
-0.822214 -0.0598253 -0.00191748 1.68393 0.00997088 0.0935728 0.0 0.122915 -0.105636 0.0506582 -0.975465 0.312588 0.876504 -0.0565487 -0.464 -3.528 -0.4 1.252 0.152 0.588 -0.064
-0.822214 -0.0605922 -0.00230097 1.68239 0.0107379 0.0962573 -0.000383495 0.110741 -0.102494 0.0486947 -0.96172 0.297666 0.857655 -0.0510509 -0.62 -3.528 -0.468 1.192 0.152 0.608 -0.064
-0.822597 -0.0602087 -0.00230097 1.68048 0.0111214 0.0974078 -0.00076699 0.104851 -0.101709 0.0424115 -0.953081 0.282351 0.84391 -0.0435896 -0.748 -3.528 -0.532 1.192 0.152 0.6 -0.064
-0.821063 -0.0602087 -0.00230097 1.67856 0.0111214 0.0989418 0.000383495 0.0973894 -0.100531 0.0361283 -0.949546 0.263894 0.840769 -0.0396626 -0.62 -3.496 -0.5 1.104 0.172 0.62 -0.044
-0.821063 -0.0605922 -0.00230097 1.67664 0.0115049 0.100476 -0.00115049 0.096604 -0.0962113 0.0337721 -0.953081 0.24151 0.839983 -0.0357356 -0.496 -3.496 -0.468 1.072 0.152 0.648 -0.044
-0.821063 -0.0605922 -0.00230097 1.67511 0.0118884 0.102393 -0.00115049 0.104065 -0.0946405 0.0345575 -0.956222 0.22266 0.83802 -0.0310232 -0.748 -3.528 -0.532 1.044 0.164 0.636 -0.064
-0.820296 -0.0609757 -0.00230097 1.67242 0.0115049 0.103544 -0.00115049 0.109563 -0.0958186 0.0349502 -0.95583 0.207738 0.834486 -0.032594 -0.716 -3.528 -0.468 0.952 0.152 0.636 -0.064
-0.820296 -0.0613592 -0.00230097 1.67089 0.0118884 0.105078 -0.00115049 0.115846 -0.0969967 0.0357356 -0.957008 0.192815 0.828595 -0.0392699 -0.62 -3.496 -0.668 0.952 0.164 0.62 -0.056
-0.82068 -0.0605922 -0.00230097 1.66897 0.0122718 0.106228 -0.00076699 0.122129 -0.0938551 0.0361283 -0.963291 0.177107 0.817599 -0.044375 -0.748 -3.528 -0.5 0.892 0.152 0.58 -0.056
-0.819529 -0.0617427 -0.00191748 1.66629 0.0118884 0.108529 0.0 0.123308 -0.0860011 0.0357356 -0.969574 0.161007 0.806997 -0.0420188 -0.684 -3.496 -0.432 0.924 0.172 0.608 -0.056
-0.819529 -0.0613592 -0.00230097 1.66475 0.0122718 0.110063 0.0 0.125664 -0.0757909 0.0357356 -0.976643 0.142157 0.801499 -0.0263108 -0.62 -3.496 -0.5 0.924 0.164 0.6 -0.044
-0.819913 -0.0613592 -0.00191748 1.66207 0.0126553 0.111214 -0.00076699 0.134696 -0.0699004 0.0337721 -0.983319 0.123308 0.806604 -0.00431969 -0.528 -3.528 -0.468 0.864 0.164 0.568 -0.044
-0.819913 -0.0617427 -0.00268447 1.66092 0.0115049 0.112364 -0.00115049 0.13823 -0.0683296 0.0298451 -0.996278 0.106029 0.808567 0.00863938 -0.592 -3.528 -0.5 0.864 0.172 0.56 -0.064
-0.818762 -0.0617427 -0.00191748 1.65823 0.0122718 0.114665 -0.00153398 0.131947 -0.0655807 0.0219911 -1.00649 0.0879646 0.79875 0.00628319 -0.436 -3.528 -0.332 0.864 0.172 0.56 -0.084
-0.818379 -0.0621262 -0.00076699 1.65708 0.0122718 0.115432 -0.00076699 0.127627 -0.065188 0.0188496 -1.00963 0.0659734 0.785398 -0.00510509 -0.528 -3.528 -0.532 0.864 0.144 0.52 -0.064
-0.817612 -0.0628932 -0.00076699 1.65593 0.0118884 0.11735 -0.00076699 0.131161 -0.0714712 0.0278816 -1.00924 0.0475166 0.776759 -0.0141372 -0.464 -3.56 -0.568 0.892 0.164 0.552 -0.044
-0.818379 -0.0625097 -0.00191748 1.65363 0.0115049 0.118117 -0.00191748 0.140979 -0.0805033 0.0435896 -0.999026 0.0314159 0.76969 -0.0153153 -0.464 -3.496 -0.5 0.924 0.172 0.52 -0.044
-0.817612 -0.0625097 -0.00115049 1.65248 0.0118884 0.119651 -0.00191748 0.152367 -0.0867865 0.052229 -0.983711 0.015708 0.7638 -0.0223838 -0.56 -3.496 -0.4 0.952 0.164 0.532 -0.072
-0.817612 -0.0628932 0.0 1.6498 0.0122718 0.120801 -0.00115049 0.153545 -0.0883573 0.0514436 -0.973108 0.00392699 0.758302 -0.0369137 -0.592 -3.496 -0.4 0.984 0.152 0.532 -0.072
-0.818762 -0.0625097 -0.00076699 1.64788 0.0122718 0.121951 -0.00153398 0.144121 -0.0867865 0.0534071 -0.969181 0.000392699 0.74927 -0.0435896 -0.652 -3.496 -0.332 0.984 0.172 0.552 -0.056
-0.817995 -0.0625097 -0.00115049 1.64634 0.0118884 0.123102 -0.00191748 0.12802 -0.0820741 0.0581195 -0.970359 0.000785398 0.73474 -0.0420188 -0.592 -3.464 -0.332 0.952 0.18 0.568 -0.056
-0.816845 -0.0632767 -0.00115049 1.64519 0.0122718 0.123869 -0.00230097 0.111919 -0.0738274 0.0592976 -0.971145 -0.00314159 0.714712 -0.0408407 -0.652 -3.496 -0.4 0.924 0.172 0.568 -0.056
-0.816078 -0.0636602 -0.00076699 1.64251 0.0122718 0.125403 -0.00153398 0.0977821 -0.0714712 0.0514436 -0.962113 -0.00903208 0.693899 -0.0447677 -0.684 -3.528 -0.2 0.924 0.164 0.588 -0.064
-0.816461 -0.0628932 -0.00115049 1.64059 0.0118884 0.126553 -0.00230097 0.0997456 -0.0746128 0.0471239 -0.959364 -0.0121737 0.677406 -0.0455531 -0.652 -3.464 -0.364 0.924 0.188 0.608 -0.056
-0.816461 -0.0632767 -0.000383495 1.63944 0.0118884 0.126937 -0.00230097 0.112312 -0.0793252 0.0412334 -0.956222 -0.0149226 0.663269 -0.0412334 -0.62 -3.496 -0.332 0.952 0.172 0.648 -0.056
-0.816461 -0.0632767 -0.00076699 1.63752 0.0118884 0.129238 -0.00268447 0.124486 -0.0757909 0.0416261 -0.9574 -0.0200277 0.64167 -0.0412334 -0.592 -3.496 -0.468 0.864 0.152 0.656 -0.064
-0.816461 -0.0636602 -0.000383495 1.63522 0.0122718 0.129621 -0.00153398 0.121344 -0.0671515 0.0435896 -0.954259 -0.0227765 0.624784 -0.0416261 -0.716 -3.496 -0.232 0.924 0.172 0.684 -0.064
-0.815311 -0.0636602 0.00076699 1.63292 0.0118884 0.130772 -0.00153398 0.102102 -0.0592976 0.0424115 -0.951903 -0.019635 0.614574 -0.0376991 -0.56 -3.528 -0.432 0.952 0.188 0.716 -0.044
-0.814927 -0.0640437 -0.00115049 1.63139 0.0122718 0.130772 -0.00191748 0.101316 -0.0581195 0.0447677 -0.952295 -0.0161007 0.604757 -0.0251327 -0.592 -3.528 -0.4 0.952 0.188 0.704 -0.044
-0.814927 -0.0640437 -0.00115049 1.63062 0.0118884 0.132306 -0.00191748 0.112705 -0.0573341 0.0494801 -0.953866 -0.0113883 0.587871 -0.0141372 -0.62 -3.528 -0.5 0.952 0.152 0.704 -0.072
-0.813777 -0.0632767 -0.000383495 1.62794 0.0122718 0.13384 -0.00115049 0.131161 -0.0573341 0.0447677 -0.954651 -0.00706858 0.567057 -0.00785398 -0.716 -3.496 -0.4 0.984 0.172 0.724 -0.056
-0.814544 -0.0640437 0.0 1.6264 0.0118884 0.134223 -0.00153398 0.144906 -0.0510509 0.0361283 -0.953081 -0.0019635 0.556455 -0.0015708 -0.776 -3.496 -0.532 1.072 0.18 0.704 -0.072
-0.81416 -0.0640437 0.000383495 1.62487 0.0126553 0.136141 -0.00153398 0.149618 -0.0416261 0.0329867 -0.955044 0.00314159 0.555277 0.00549779 -0.684 -3.496 -0.532 1.192 0.172 0.736 -0.044
-0.813777 -0.0644272 0.0 1.62257 0.0118884 0.137675 -0.00230097 0.150796 -0.0349502 0.036521 -0.954259 0.00785398 0.553706 0.011781 -0.56 -3.496 -0.432 1.224 0.18 0.716 -0.072
-0.813393 -0.0640437 -0.000383495 1.61988 0.0118884 0.138442 -0.00230097 0.151582 -0.0341648 0.0353429 -0.950332 0.00942478 0.550171 0.00903208 -0.592 -3.496 -0.6 1.224 0.18 0.716 -0.064
-0.812626 -0.0640437 0.000383495 1.61912 0.0115049 0.138825 -0.00268447 0.153938 -0.0380918 0.0298451 -0.947583 0.00471239 0.549386 -0.00549779 -0.748 -3.56 -0.4 1.312 0.164 0.716 -0.056
-0.813393 -0.0640437 0.000383495 1.61643 0.0118884 0.140359 -0.00191748 0.158258 -0.0349502 0.0255254 -0.94719 -0.00274889 0.550171 -0.0184569 -0.528 -3.528 -0.364 1.34 0.164 0.716 -0.044
-0.81301 -0.0644272 0.0 1.61336 0.0115049 0.141126 -0.00306796 0.155509 -0.0263108 0.028667 -0.954651 -0.00942478 0.546637 -0.0200277 -0.748 -3.496 -0.4 1.34 0.18 0.696 -0.064
-0.813393 -0.0644272 0.00076699 1.61375 0.0118884 0.142277 -0.00191748 0.150011 -0.0263108 0.0298451 -0.956615 -0.0129591 0.543888 -0.0204204 -0.716 -3.496 -0.468 1.34 0.18 0.704 -0.056
-0.811859 -0.0644272 0.000383495 1.61106 0.0122718 0.143427 -0.00268447 0.134696 -0.0322013 0.0290597 -0.958186 -0.0125664 0.544281 -0.0259181 -0.496 -3.592 -0.5 1.372 0.172 0.684 -0.044
-0.811476 -0.0644272 0.0 1.60838 0.0118884 0.144578 -0.00230097 0.121344 -0.0428042 0.0282743 -0.960542 -0.00903208 0.543103 -0.0302378 -0.716 -3.684 -0.364 1.432 0.188 0.684 -0.044
-0.812243 -0.0648107 -0.00076699 1.60838 0.0115049 0.144961 -0.00306796 0.119773 -0.0506582 0.0267035 -0.967218 -0.00431969 0.540354 -0.0278816 -0.62 -3.908 -0.532 1.4 0.18 0.684 -0.064
-0.811859 -0.0651942 0.0 1.60646 0.0118884 0.145728 -0.00230097 0.124093 -0.0541925 0.0223838 -0.971145 0.000392699 0.530929 -0.0290597 -0.592 -3.94 -0.468 1.432 0.18 0.684 -0.036
-0.812626 -0.0651942 0.000383495 1.60531 0.0111214 0.147262 -0.00230097 0.12802 -0.0581195 0.0164934 -0.960935 0.0015708 0.514436 -0.0349502 -0.592 -4.128 -0.5 1.432 0.18 0.684 -0.036
-0.811476 -0.0655777 0.000383495 1.60224 0.0115049 0.147646 -0.00230097 0.122915 -0.0592976 0.0121737 -0.938158 -0.00471239 0.503048 -0.0349502 -0.652 -4.252 -0.364 1.432 0.18 0.716 -0.036
-0.811476 -0.0651942 0.00076699 1.60186 0.0115049 0.148029 -0.00191748 0.110741 -0.0589049 0.0137445 -0.91656 -0.0129591 0.498335 -0.0259181 -0.592 -4.284 -0.468 1.492 0.172 0.736 -0.028
-0.810709 -0.0655777 0.00076699 1.59956 0.0122718 0.148796 -0.00268447 0.10328 -0.0581195 0.0176715 -0.902815 -0.0153153 0.488518 -0.015708 -0.652 -4.38 -0.568 1.52 0.172 0.764 -0.036
-0.810325 -0.0659612 0.00115049 1.59841 0.0122718 0.148796 -0.00268447 0.104851 -0.0573341 0.0219911 -0.896139 -0.0109956 0.470453 -0.00746128 -0.592 -4.444 -0.332 1.492 0.188 0.764 -0.044
-0.809942 -0.0651942 0.00076699 1.59687 0.0118884 0.14918 -0.00153398 0.116239 -0.0604757 0.0282743 -0.892998 -0.000785398 0.447677 -0.000785398 -0.652 -4.536 -0.532 1.46 0.18 0.764 -0.036
-0.809558 -0.0655777 0.00076699 1.59572 0.0122718 0.15033 -0.00268447 0.125271 -0.0667588 0.0345575 -0.882788 0.00824668 0.41901 0.00589049 -0.716 -4.6 -0.532 1.46 0.152 0.784 -0.056
-0.809175 -0.0651942 0.00115049 1.59381 0.0122718 0.149947 -0.00230097 0.134696 -0.0659734 0.0388772 -0.86276 0.0106029 0.387987 0.00942478 -0.592 -4.632 -0.4 1.46 0.18 0.772 -0.036
-0.809558 -0.0651942 0.00115049 1.59227 0.0118884 0.15033 -0.00268447 0.147655 -0.0585122 0.040448 -0.843125 0.00903208 0.351466 0.00785398 -0.62 -4.728 -0.4 1.432 0.172 0.784 -0.044
-0.809558 -0.0659612 0.00115049 1.59035 0.0122718 0.151097 -0.00230097 0.155902 -0.0479093 0.036521 -0.831737 0.00589049 0.31573 0.000785398 -0.684 -4.696 -0.432 1.372 0.172 0.792 -0.044
-0.809175 -0.0659612 0.00115049 1.5892 0.0118884 0.152631 -0.00268447 0.151582 -0.0420188 0.0337721 -0.820348 0.00235619 0.290597 -0.00824668 -0.776 -4.756 -0.432 1.34 0.18 0.804 -0.044
-0.808791 -0.0659612 0.00115049 1.58805 0.0115049 0.152631 -0.00191748 0.141764 -0.0420188 0.032594 -0.809353 0.0015708 0.279602 -0.0141372 -0.652 -4.756 -0.468 1.28 0.172 0.82 -0.036
-0.808408 -0.0659612 0.00076699 1.58537 0.0122718 0.152631 -0.00153398 0.136659 -0.0416261 0.0318086 -0.800713 0.00314159 0.28078 -0.0129591 -0.684 -4.756 -0.432 1.28 0.18 0.812 -0.036
-0.808408 -0.0667282 0.00115049 1.5846 0.0122718 0.153782 -0.00230097 0.13391 -0.040448 0.028667 -0.797572 0.00431969 0.279994 -0.000785398 -0.592 -4.788 -0.4 1.224 0.188 0.832 -0.036
-0.807257 -0.0667282 0.00076699 1.58345 0.0122718 0.154165 -0.00230097 0.131161 -0.0431969 0.0200277 -0.796394 0.00706858 0.271355 0.0145299 -0.62 -4.852 -0.532 1.104 0.152 0.804 -0.036
-0.806874 -0.0663447 0.00076699 1.5823 0.0122718 0.154549 -0.00230097 0.133125 -0.0494801 0.0129591 -0.78854 0.00903208 0.263894 0.0219911 -0.62 -4.916 -0.568 1.072 0.164 0.764 -0.044
-0.806874 -0.0659612 0.00115049 1.58153 0.0122718 0.154549 -0.00230097 0.143335 -0.0545852 0.011781 -0.774795 0.00746128 0.259967 0.0164934 -0.592 -4.948 -0.468 1.044 0.18 0.752 -0.028
-0.806874 -0.0674952 0.00153398 1.57847 0.0118884 0.155316 -0.00268447 0.153153 -0.0498728 0.00863938 -0.748877 0.00746128 0.255254 0.00549779 -0.684 -5.04 -0.5 1.012 0.18 0.736 -0.036
-0.80649 -0.0671117 0.00115049 1.57732 0.0115049 0.156466 -0.00153398 0.152367 -0.048302 0.00706858 -0.741809 0.00628319 0.246615 -0.00314159 -0.652 -5.104 -0.4 0.952 0.18 0.716 -0.044
-0.80649 -0.0663447 0.00076699 1.57655 0.0122718 0.156083 -0.00153398 0.148048 -0.0545852 0.00667588 -0.738274 0.000392699 0.239939 -0.00353429 -0.592 -5.168 -0.3 0.892 0.172 0.696 -0.044
-0.806874 -0.0663447 0.00076699 1.57463 0.0126553 0.156083 -0.00268447 0.147262 -0.0620465 0.00746128 -0.741416 -0.00431969 0.236798 0.00667588 -0.62 -5.232 -0.4 0.836 0.172 0.684 -0.028
